epoch,timestamp,funding_rate
1592179200,2020-06-15 00:00:00,0.00000000
1592208000,2020-06-15 08:00:00,0.00000000
1592236800,2020-06-15 16:00:00,0.00000000
1592265600,2020-06-16 00:00:00,0.00000000
1592294400,2020-06-16 08:00:00,0.00000000
1592323200,2020-06-16 16:00:00,0.00000000
1592352000,2020-06-17 00:00:00,0.00000000
1592380800,2020-06-17 08:00:00,0.00000000
1592409600,2020-06-17 16:00:00,0.00000000
1592438400,2020-06-18 00:00:00,0.00000000
1592467200,2020-06-18 08:00:00,0.00000000
1592496000,2020-06-18 16:00:00,0.00000000
1592524800,2020-06-19 00:00:00,0.00000000
1592553600,2020-06-19 08:00:00,0.00000000
1592582400,2020-06-19 16:00:00,0.00000000
1592611200,2020-06-20 00:00:00,0.00000000
1592640000,2020-06-20 08:00:00,0.00000000
1592668800,2020-06-20 16:00:00,0.00000000
1592697600,2020-06-21 00:00:00,0.00022272
1592726400,2020-06-21 08:00:00,0.00023167
1592755200,2020-06-21 16:00:00,0.00012856
1592784000,2020-06-22 00:00:00,0.00015194
1592812800,2020-06-22 08:00:00,0.00055942
1592841600,2020-06-22 16:00:00,0.00050433
1592870400,2020-06-23 00:00:00,0.00041717
1592899200,2020-06-23 08:00:00,0.00032418
1592928000,2020-06-23 16:00:00,0.00022358
1592956800,2020-06-24 00:00:00,0.00032558
1592985600,2020-06-24 08:00:00,0.00031154
1593014400,2020-06-24 16:00:00,0.00022791
1593043200,2020-06-25 00:00:00,0.00065156
1593072000,2020-06-25 08:00:00,0.00000000
1593100800,2020-06-25 16:00:00,0.00000000
1593129600,2020-06-26 00:00:00,0.00000000
1593158400,2020-06-26 08:00:00,0.00000000
1593187200,2020-06-26 16:00:00,0.00000000
1593216000,2020-06-27 00:00:00,0.00000000
1593244800,2020-06-27 08:00:00,0.00000000
1593273600,2020-06-27 16:00:00,0.00000000
1593302400,2020-06-28 00:00:00,0.00000000
1593331200,2020-06-28 08:00:00,0.00000000
1593360000,2020-06-28 16:00:00,0.00000000
1593388800,2020-06-29 00:00:00,0.00000000
1593417600,2020-06-29 08:00:00,0.00000000
1593446400,2020-06-29 16:00:00,0.00000000
1593475200,2020-06-30 00:00:00,0.00000000
1593504000,2020-06-30 08:00:00,0.00007460
1593532800,2020-06-30 16:00:00,0.00000000
1593561600,2020-07-01 00:00:00,0.00006488
1593590400,2020-07-01 08:00:00,0.00022682
1593619200,2020-07-01 16:00:00,0.00003501
1593648000,2020-07-02 00:00:00,0.00000000
1593676800,2020-07-02 08:00:00,0.00000000
1593705600,2020-07-02 16:00:00,0.00000000
1593734400,2020-07-03 00:00:00,0.00015225
1593763200,2020-07-03 08:00:00,0.00000000
1593792000,2020-07-03 16:00:00,0.00000000
1593820800,2020-07-04 00:00:00,0.00000000
1593849600,2020-07-04 08:00:00,0.00026054
1593878400,2020-07-04 16:00:00,0.00020423
1593907200,2020-07-05 00:00:00,0.00000000
1593936000,2020-07-05 08:00:00,0.00000000
1593964800,2020-07-05 16:00:00,0.00000000
1593993600,2020-07-06 00:00:00,0.00000000
1594022400,2020-07-06 08:00:00,0.00000000
1594051200,2020-07-06 16:00:00,0.00106170
1594080000,2020-07-07 00:00:00,0.00045655
1594108800,2020-07-07 08:00:00,0.00098882
1594137600,2020-07-07 16:00:00,0.00088952
1594166400,2020-07-08 00:00:00,0.00078954
1594195200,2020-07-08 08:00:00,0.00000000
1594224000,2020-07-08 16:00:00,0.00013316
1594252800,2020-07-09 00:00:00,0.00048519
1594281600,2020-07-09 08:00:00,0.00010307
1594310400,2020-07-09 16:00:00,0.00019539
1594339200,2020-07-10 00:00:00,0.00000000
1594368000,2020-07-10 08:00:00,0.00004959
1594396800,2020-07-10 16:00:00,0.00016453
1594425600,2020-07-11 00:00:00,0.00013604
1594454400,2020-07-11 08:00:00,0.00028831
1594483200,2020-07-11 16:00:00,0.00000000
1594512000,2020-07-12 00:00:00,0.00000000
1594540800,2020-07-12 08:00:00,0.00000000
1594569600,2020-07-12 16:00:00,0.00078054
1594598400,2020-07-13 00:00:00,0.00095522
1594627200,2020-07-13 08:00:00,0.00044795
1594656000,2020-07-13 16:00:00,0.00055100
1594684800,2020-07-14 00:00:00,0.00010593
1594713600,2020-07-14 08:00:00,0.00066729
1594742400,2020-07-14 16:00:00,0.00084732
1594771200,2020-07-15 00:00:00,0.00041900
1594800000,2020-07-15 08:00:00,0.00032947
1594828800,2020-07-15 16:00:00,0.00023178
1594857600,2020-07-16 00:00:00,0.00060186
1594886400,2020-07-16 08:00:00,0.00030190
1594915200,2020-07-16 16:00:00,0.00000000
1594944000,2020-07-17 00:00:00,0.00000000
1594972800,2020-07-17 08:00:00,0.00000000
1595001600,2020-07-17 16:00:00,0.00000000
1595030400,2020-07-18 00:00:00,0.00000000
